epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,3.9855147137361415,21.274509818881167,2.3422470401315127,58.431372519100414,9.972609476841367e-05,0.0009972609476841367
2,1.3481901729808135,81.66666663674748,1.0234931604534971,81.66666663674748,9.890738003669029e-05,0.0009890738003669028
3,0.38043303384500393,95.88235294117646,0.6441646595795949,86.56862751081879,9.755282581475769e-05,0.0009755282581475768
4,0.12586083692662856,98.62745104023054,0.5315812001041338,86.5686274210612,9.567727288213003e-05,0.0009567727288213003
5,0.053315474063742395,99.80392156862744,0.4709973481355929,88.9215685376934,9.330127018922194e-05,0.0009330127018922195
6,0.032186628651677394,99.90196078431373,0.4481861239554835,88.62745089063458,9.045084971874738e-05,0.0009045084971874739
7,0.014866670089609483,99.90196078431373,0.38772082328796387,89.90196084415211,8.715724127386972e-05,0.0008715724127386972
8,0.012313869884055036,100.0,0.417327434759514,89.90196084415211,8.345653031794292e-05,0.0008345653031794292
9,0.010288365451874686,99.80392156862744,0.36511138712658603,90.78431378532858,7.938926261462366e-05,0.0007938926261462366
10,0.00674542188553103,99.90196078431373,0.3439007634041356,91.17647064807369,7.500000000000001e-05,0.00075
11,0.007457345840064626,99.90196078431373,0.3221994108429142,92.25490202062271,7.033683215379003e-05,0.0007033683215379003
12,0.006697591145833333,99.90196078431373,0.3233088194739585,92.25490202062271,6.545084971874738e-05,0.0006545084971874739
13,0.002302795880948942,100.0,0.32237742023140775,92.84313731474035,6.039558454088797e-05,0.0006039558454088797
14,0.0021723901542524495,100.0,0.2979032324809654,92.54901966768152,5.522642316338269e-05,0.0005522642316338269
15,0.0016441654934383492,100.0,0.3046980607743357,92.25490202062271,5.000000000000002e-05,0.0005000000000000002
16,0.0011511684646464738,100.0,0.29330108206646116,92.74509809905408,4.4773576836617344e-05,0.0004477357683661734
17,0.0011637650281830015,100.0,0.2811001396646687,92.74509809905408,3.9604415459112035e-05,0.00039604415459112036
18,0.0009513667990070056,100.0,0.284133619186925,92.15686280493642,3.4549150281252636e-05,0.0003454915028125264
19,0.001033376244709407,100.0,0.2713158260373508,93.13725496179917,2.966316784621e-05,0.00029663167846210003
20,0.0009359992017932967,100.0,0.2671470781167348,93.23529417748544,2.5000000000000015e-05,0.00025000000000000017
21,0.0009185164582495596,100.0,0.26714945412149615,93.33333339317173,2.0610737385376352e-05,0.00020610737385376354
22,0.0008231788293878529,100.0,0.26811286234388165,92.84313731474035,1.654346968205711e-05,0.00016543469682057108
23,0.0011290776949631526,100.0,0.2694736854702819,93.33333339317173,1.2842758726130304e-05,0.00012842758726130303
24,0.0006309532653996904,100.0,0.26444904044562695,93.72549025591682,9.549150281252636e-06,9.549150281252637e-05
25,0.000637693849492672,100.0,0.26630423992287877,93.72549025591682,6.698729810778068e-06,6.698729810778068e-05
26,0.0007621960319560387,100.0,0.26127859891629684,93.72549025591682,4.322727117869953e-06,4.322727117869953e-05
27,0.0007569577175137751,100.0,0.2644635976529589,93.72549025591682,2.447174185242324e-06,2.447174185242324e-05
28,0.0006777811284158744,100.0,0.26107303581985775,93.8235294716031,1.092619963309716e-06,1.092619963309716e-05
29,0.0010358466835254255,100.0,0.26427403022261226,93.8235294716031,2.7390523158633003e-07,2.7390523158633003e-06
30,0.0007778283425460698,100.0,0.25818776324683546,93.92156868728937,0.0,0.0
