epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,4.559633498098336,3.5294117623684453,13.024315755507525,2.9411764705882355,0.0009997532801828658,0.0009997532801828658
2,3.873582546383727,7.647058804829915,4.661960818720799,6.764705882352941,0.0009990133642141358,0.0009990133642141358
3,3.5361366421568627,11.07843137254902,4.039503170462216,10.392156860407662,0.00099778098230154,0.00099778098230154
4,3.3314539226831172,13.627450961692661,3.5968350092569987,14.607843127905154,0.000996057350657239,0.000996057350657239
5,3.1412592897228166,16.274509766522577,3.6241611854702818,11.568627450980392,0.0009938441702975688,0.0009938441702975688
6,3.0943067419762706,19.117646984025544,3.760582052492628,15.0,0.0009911436253643444,0.0009911436253643444
7,3.018696621352551,21.862745098039216,3.5304119025959686,18.13725488326129,0.0009879583809693736,0.0009879583809693736
8,2.8685882203719197,24.50980392156863,3.2302861512876024,20.88235294117647,0.0009842915805643154,0.0009842915805643154
9,2.8334704193414426,24.215686255810308,3.7547985712687173,15.7843137067907,0.0009801468428384714,0.0009801468428384714
10,2.6844809074027864,27.352941176470587,3.4780878599952247,19.901960784313726,0.0009755282581475767,0.0009755282581475767
11,2.5476912573272106,30.392156713149127,3.056766759648043,22.54901958914364,0.0009704403844771127,0.0009704403844771127
12,2.4879047197454116,31.372548944809857,3.2882990809047925,21.764705807554957,0.0009648882429441257,0.0009648882429441257
13,2.397617559806973,34.31372549019608,3.294871115217022,20.882352922476976,0.0009588773128419905,0.0009588773128419905
14,2.386870080349492,33.03921561147652,3.0030715044806984,26.86274508868947,0.0009524135262330098,0.0009524135262330098
15,2.2878528127483295,36.27450972912359,2.9992114132525876,25.784313706790698,0.0009455032620941839,0.0009455032620941839
16,2.195674861646166,37.84313721750297,3.0777999073851343,25.882352922476976,0.0009381533400219318,0.0009381533400219318
17,2.1540701791351915,39.21568619971182,3.3430136858248245,24.999999925202015,0.0009303710135019719,0.0009303710135019719
18,2.1025054842818016,40.29411757226084,2.852756071090698,30.58823529411765,0.0009221639627510076,0.0009221639627510076
19,1.9740210042280308,43.529411689907896,2.757229944303924,28.92156862745098,0.000913540287137281,0.000913540287137281
20,1.9283371378393734,44.01960776833927,2.8444189632640167,30.98039213816325,0.0009045084971874739,0.0009045084971874739
21,1.788377641696556,49.607843062456915,2.785136511746575,31.862745098039216,0.0008950775061878452,0.0008950775061878452
22,1.7324932640674067,51.07843137254902,3.1300260169833316,28.137254892611036,0.0008852566213878947,0.0008852566213878947
23,1.7766886785918592,47.7450979644177,3.0570951031703575,29.999999990650252,0.0008750555348152298,0.0008750555348152298
24,1.6320376475652059,54.509803846770644,2.7023963226991543,35.0,0.0008644843137107057,0.0008644843137107057
