best_val_acc,test_loss,test_acc,train_time,checkpoint_path,confusion_matrix_npy,confusion_matrix_png,experiment_name,model,pretrained,attention,epochs,batch_size,backbone_lr,head_lr,weight_decay,params
54.90196078431372,2.453985675948871,48.86973491624654,551.8943960666656,/root/autodl-tmp/flower102_task1/outputs/checkpoints/extended_scratch_resnet18_epochs100_lr1e3/best.pt,/root/autodl-tmp/flower102_task1/outputs/figures/extended_scratch_resnet18_epochs100_lr1e3/confusion_matrix.npy,/root/autodl-tmp/flower102_task1/outputs/figures/extended_scratch_resnet18_epochs100_lr1e3/confusion_matrix.png,extended_scratch_resnet18_epochs100_lr1e3,resnet18,False,none,100,64,0.001,0.001,0.0001,11228838
