epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,4.267209038079954,15.490196078431373,3.1736257515701594,45.686274435005934,9.972609476841367e-05,0.0009972609476841367
2,2.331568040567286,71.56862730138442,1.7628609806883568,71.96078431372548,9.890738003669029e-05,0.0009890738003669028
3,1.1638387280351976,89.01960784313725,1.0932290617157432,83.33333333333333,9.755282581475769e-05,0.0009755282581475768
4,0.5337162463104024,96.17647058823529,0.7880752827606949,87.74509803921569,9.567727288213003e-05,0.0009567727288213003
5,0.22958963770492405,98.92156832825904,0.6529091029774909,88.62745083079619,9.330127018922194e-05,0.0009330127018922195
6,0.11172609814241821,99.70588235294117,0.5488529037026798,89.50980392156863,9.045084971874738e-05,0.0009045084971874739
7,0.05632609275041842,100.0,0.497859587505752,89.90196078431373,8.715724127386972e-05,0.0008715724127386972
8,0.03124282506897169,99.90196078431373,0.4259360833495271,91.66666636747472,8.345653031794292e-05,0.0008345653031794292
9,0.01925157269134241,100.0,0.40119378280405904,91.56862745098039,7.938926261462366e-05,0.0007938926261462366
10,0.014225090820999707,100.0,0.40260605852977904,91.47058823529412,7.500000000000001e-05,0.00075
11,0.010411611593821469,100.0,0.38719016927130084,91.76470588235294,7.033683215379003e-05,0.0007033683215379003
12,0.009473461014967339,100.0,0.3596879784967385,91.66666666666667,6.545084971874738e-05,0.0006545084971874739
13,0.007374554415982144,100.0,0.35272445100195265,92.6470588235294,6.039558454088797e-05,0.0006039558454088797
14,0.007256000173077279,100.0,0.3607450067996979,91.66666666666667,5.522642316338269e-05,0.0005522642316338269
15,0.006234999844694839,100.0,0.34350850254881615,92.84313725490196,5.000000000000002e-05,0.0005000000000000002
16,0.005450775099954769,100.0,0.3379507462767994,93.03921568627452,4.4773576836617344e-05,0.0004477357683661734
17,0.0053565443676038115,100.0,0.3348370692893571,93.13725490196079,3.9604415459112035e-05,0.00039604415459112036
18,0.004831738691484812,100.0,0.3349626566849503,93.13725490196079,3.4549150281252636e-05,0.0003454915028125264
19,0.005149187412405131,100.0,0.3288719667523515,93.23529411764706,2.966316784621e-05,0.00029663167846210003
20,0.004586709493442493,100.0,0.3309488035300199,92.94117647058823,2.5000000000000015e-05,0.00025000000000000017
21,0.00437397582492992,100.0,0.3282511516528971,93.03921568627452,2.0610737385376352e-05,0.00020610737385376354
22,0.003986881066150233,100.0,0.3254558360459758,93.03921568627452,1.654346968205711e-05,0.00016543469682057108
23,0.0039899755853648276,100.0,0.32595031576998096,92.74509803921569,1.2842758726130304e-05,0.00012842758726130303
24,0.00407228832425294,100.0,0.3258545780883116,92.74509803921569,9.549150281252636e-06,9.549150281252637e-05
25,0.00368908806886597,100.0,0.3273672778816784,93.13725490196079,6.698729810778068e-06,6.698729810778068e-05
26,0.0042114983842361205,100.0,0.3262433246070263,92.54901960784314,4.322727117869953e-06,4.322727117869953e-05
27,0.0035897678001692484,100.0,0.32603849353743536,92.84313725490196,2.447174185242324e-06,2.447174185242324e-05
28,0.003939974547235989,100.0,0.32698220809300743,92.6470588235294,1.092619963309716e-06,1.092619963309716e-05
29,0.003702463830510775,100.0,0.3262540856997172,93.03921568627452,2.7390523158633003e-07,2.7390523158633003e-06
30,0.00366682036706776,100.0,0.3231357835671481,93.33333333333333,0.0,0.0
