best_val_acc,test_loss,test_acc,train_time,checkpoint_path,confusion_matrix_npy,confusion_matrix_png,experiment_name,model,pretrained,attention,epochs,batch_size,backbone_lr,head_lr,weight_decay,params
48.52941173478669,2.3904360754351477,41.94177915108148,196.81248950958252,/root/autodl-tmp/flower102_task1/outputs/checkpoints/ablation_resnet34_scratch/best.pt,/root/autodl-tmp/flower102_task1/outputs/figures/ablation_resnet34_scratch/confusion_matrix.npy,/root/autodl-tmp/flower102_task1/outputs/figures/ablation_resnet34_scratch/confusion_matrix.png,ablation_resnet34_scratch,resnet34,False,none,30,32,0.0001,0.001,0.0001,21336998
