epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,4.965924672519459,1.5686274500454174,4.5726715648875516,3.0392156862745097,9.972609476841367e-05,0.0009972609476841367
2,4.332170078801174,4.215686278249703,4.263118368036607,6.568627450045417,9.890738003669029e-05,0.0009890738003669028
3,3.938139076793895,9.019607839397356,4.07257193958058,9.509803920633653,9.755282581475769e-05,0.0009755282581475768
4,3.5956730861289827,11.372549017737894,4.293880825416714,10.0,9.567727288213003e-05,0.0009567727288213003
5,3.3954556334252453,14.313725493935978,3.587184190750122,15.784313740449793,9.330127018922194e-05,0.0009330127018922195
6,3.2443203813889445,17.549019604103236,3.781202605191399,16.07843137254902,9.045084971874738e-05,0.0009045084971874739
7,2.970922070858525,22.15686273761824,3.442822533962773,20.588235301597447,8.715724127386972e-05,0.0008715724127386972
8,2.815910130856084,25.000000029919196,3.3217270963332233,19.117647057888554,8.345653031794292e-05,0.0008345653031794292
9,2.6839151391796037,29.11764705882353,3.0604784077289056,26.86274512795841,7.938926261462366e-05,0.0007938926261462366
10,2.5116353502460553,31.960784343644683,2.942174784342448,29.01960785809685,7.500000000000001e-05,0.00075
11,2.3534350619596593,35.88235295613607,2.781400625378478,32.45098042207606,7.033683215379003e-05,0.0007033683215379003
12,2.1935947955823414,38.33333328845454,2.9536453387316537,28.62745092055377,6.545084971874738e-05,0.0006545084971874739
13,2.1428956620833453,40.29411763957903,2.7068169537712548,33.92156864241058,6.039558454088797e-05,0.0006039558454088797
14,1.9737748071259142,45.19607846129174,2.6431949634178014,34.90196075439453,5.522642316338269e-05,0.0005522642316338269
15,1.8577637504128848,49.11764702890434,2.5185995148677454,36.1764705583161,5.000000000000002e-05,0.0005000000000000002
16,1.7196139326282576,50.588235249238856,2.444247047573912,38.62745096543256,4.4773576836617344e-05,0.0004477357683661734
17,1.614758089944428,53.62745089063458,2.3787975535673254,39.31372549019608,3.9604415459112035e-05,0.00039604415459112036
18,1.5136572669534123,58.039215596516925,2.3633723675035965,41.37254897472905,3.4549150281252636e-05,0.0003454915028125264
19,1.476932539659388,56.86274503820083,2.3644188179689296,41.17647061815449,2.966316784621e-05,0.00029663167846210003
20,1.4296217937095492,59.705882352941174,2.2600827436821134,43.62745089063458,2.5000000000000015e-05,0.00025000000000000017
21,1.3498303754656922,62.549019607843135,2.2897610785914404,42.94117650050743,2.0610737385376352e-05,0.00020610737385376354
22,1.2367566141427733,65.98039215686275,2.248087841856713,44.90196081423292,1.654346968205711e-05,0.00016543469682057108
23,1.2009810443017996,67.35294114655139,2.2102392350926117,44.60784310733571,1.2842758726130304e-05,0.00012842758726130303
24,1.1120090716025408,71.56862736122281,2.2156105630538043,45.39215689266429,9.549150281252636e-06,9.549150281252637e-05
25,1.0898244437049418,70.68627447988473,2.1580849114586327,46.9607842838063,6.698729810778068e-06,6.698729810778068e-05
26,1.0758924741371005,72.05882358925015,2.1393614563287473,47.84313722498277,4.322727117869953e-06,4.322727117869953e-05
27,1.0606587204278684,72.35294114655139,2.155743389971116,48.03921565635532,2.447174185242324e-06,2.447174185242324e-05
28,1.0337779914631564,74.31372547523648,2.117621825723087,48.52941173478669,1.092619963309716e-06,1.092619963309716e-05
29,1.0393236997080784,73.23529417748544,2.119389281085893,47.74509800929649,2.7390523158633003e-07,2.7390523158633003e-06
30,1.0399112916460225,72.54901951808556,2.1261440501493567,47.64705879361022,0.0,0.0
