best_val_acc,test_loss,test_acc,train_time,checkpoint_path,confusion_matrix_npy,confusion_matrix_png,experiment_name,model,pretrained,attention,epochs,batch_size,backbone_lr,head_lr,weight_decay,params
93.33333339317173,0.3711123825341692,90.24231582371117,195.88290858268738,/root/autodl-tmp/flower102_task1/outputs/checkpoints/hparam_resnet34_lr2_epochs30/best.pt,/root/autodl-tmp/flower102_task1/outputs/figures/hparam_resnet34_lr2_epochs30/confusion_matrix.npy,/root/autodl-tmp/flower102_task1/outputs/figures/hparam_resnet34_lr2_epochs30/confusion_matrix.png,hparam_resnet34_lr2_epochs30,resnet34,True,none,30,32,5e-05,0.0005,0.0001,21336998
