epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,4.50842331717996,6.96078431372549,3.9176777007533055,24.411764631084367,4.9863047384206835e-05,0.0004986304738420684
2,3.3677626721999223,48.627450980392155,3.0240990769629383,57.25490181118834,4.9453690018345144e-05,0.0004945369001834514
3,2.4409518073586858,75.7843137254902,2.2357234001159667,68.62745068120022,4.877641290737884e-05,0.0004877641290737884
4,1.6718498669418633,87.25490181118835,1.6477133638718549,76.76470588235294,4.7838636441065016e-05,0.00047838636441065017
5,1.1013077097780564,95.09803891649433,1.3033909657422234,82.84313695571002,4.665063509461097e-05,0.00046650635094610973
6,0.7366303385472766,96.86274479884727,1.0648968102885228,85.39215656355316,4.522542485937369e-05,0.00045225424859373693
7,0.4838567546769684,98.62745098039215,0.8943178151168075,87.45098039215686,4.357862063693486e-05,0.0004357862063693486
8,0.31354127000359927,98.92156862745098,0.77362635790133,88.52941146551395,4.172826515897146e-05,0.0004172826515897146
9,0.20929044146163792,99.70588235294117,0.6759517814598831,90.09803921568627,3.969463130731183e-05,0.0003969463130731183
10,0.1421197402711008,100.0,0.6322597622871399,89.60784283806296,3.7500000000000003e-05,0.000375
11,0.09360088454742058,100.0,0.565838758501352,90.09803921568627,3.516841607689502e-05,0.00035168416076895013
12,0.07067880089960846,100.0,0.5124204400707694,91.47058823529412,3.272542485937369e-05,0.0003272542485937369
13,0.04888752292768628,100.0,0.4943950751248528,91.27450950472962,3.0197792270443985e-05,0.00030197792270443986
14,0.04039434640138757,99.90196078431373,0.4787651826353634,91.17647058823529,2.7613211581691344e-05,0.00027613211581691346
15,0.034422114294241454,100.0,0.46000818282950157,92.05882352941177,2.500000000000001e-05,0.0002500000000000001
16,0.029077623353577126,100.0,0.4503039182401171,91.37254901960785,2.2386788418308672e-05,0.0002238678841830867
17,0.02700703564812155,100.0,0.44084799254641815,91.96078431372548,1.9802207729556017e-05,0.00019802207729556018
18,0.02322886219503833,100.0,0.4346617692825841,91.76470588235294,1.7274575140626318e-05,0.0001727457514062632
19,0.023772651052065923,100.0,0.4247010775640899,92.3529411764706,1.4831583923105e-05,0.00014831583923105002
20,0.021438806248353977,100.0,0.42513282486036713,91.76470588235294,1.2500000000000007e-05,0.00012500000000000008
21,0.019899653891722362,100.0,0.42013986110687257,91.76470588235294,1.0305368692688176e-05,0.00010305368692688177
22,0.01814943833970556,99.90196078431373,0.41452437276933707,91.96078431372548,8.271734841028555e-06,8.271734841028554e-05
23,0.01809944523607983,100.0,0.41339171376882816,92.05882352941177,6.421379363065152e-06,6.421379363065152e-05
24,0.018264876868502766,100.0,0.4114963745369631,91.86274509803921,4.774575140626318e-06,4.7745751406263184e-05
25,0.01660902707600126,100.0,0.4131862114457523,91.96078431372548,3.349364905389034e-06,3.349364905389034e-05
26,0.017178426493032306,100.0,0.41185284899730307,92.15686274509804,2.1613635589349765e-06,2.1613635589349765e-05
27,0.01597776037513041,100.0,0.41147384409810983,92.15686274509804,1.223587092621162e-06,1.223587092621162e-05
28,0.016883886525151777,100.0,0.41238473653793334,91.86274509803921,5.46309981654858e-07,5.46309981654858e-06
29,0.01672806040036912,100.0,0.4113246202468872,92.25490196078431,1.3695261579316502e-07,1.3695261579316502e-06
30,0.016244189864864537,100.0,0.40726584967444923,92.15686274509804,0.0,0.0
