best_val_acc,test_loss,test_acc,train_time,checkpoint_path,confusion_matrix_npy,confusion_matrix_png,experiment_name,model,pretrained,attention,epochs,batch_size,backbone_lr,head_lr,weight_decay,params
92.05882337981579,0.4161917420782986,89.9495852984225,176.1570360660553,/root/autodl-tmp/flower102_task1/outputs/checkpoints/attention_se_resnet18/best.pt,/root/autodl-tmp/flower102_task1/outputs/figures/attention_se_resnet18/confusion_matrix.npy,/root/autodl-tmp/flower102_task1/outputs/figures/attention_se_resnet18/confusion_matrix.png,attention_se_resnet18,resnet18,True,se,30,64,0.0001,0.001,0.0001,11272358
