best_val_acc,test_loss,test_acc,train_time,checkpoint_path,confusion_matrix_npy,confusion_matrix_png,experiment_name,model,pretrained,attention,epochs,batch_size,backbone_lr,head_lr,weight_decay,params
94.01960790297565,0.3744818170510142,90.14473898194828,311.2092168331146,/root/autodl-tmp/flower102_task1/outputs/checkpoints/hparam_resnet34_lr1_epochs50/best.pt,/root/autodl-tmp/flower102_task1/outputs/figures/hparam_resnet34_lr1_epochs50/confusion_matrix.npy,/root/autodl-tmp/flower102_task1/outputs/figures/hparam_resnet34_lr1_epochs50/confusion_matrix.png,hparam_resnet34_lr1_epochs50,resnet34,True,none,50,32,0.0001,0.001,0.0001,21336998
