epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,3.9855147137361415,21.274509818881167,2.3422470401315127,58.431372519100414,9.990133642141359e-05,0.0009990133642141358
2,1.3479194073116079,81.76470585243375,1.0236109864478018,81.76470585243375,9.96057350657239e-05,0.000996057350657239
3,0.3795552046859966,96.07843137254902,0.6441309357390684,86.37254907944623,9.911436253643444e-05,0.0009911436253643444
4,0.12530112295758492,98.8235294716031,0.5338552765986498,86.5686274210612,9.842915805643155e-05,0.0009842915805643156
5,0.053439024733562095,99.6078431372549,0.4633116865859312,88.62745095047296,9.755282581475769e-05,0.0009755282581475769
6,0.03171610774508878,99.80392156862744,0.44813322050898685,88.5294116749483,9.648882429441257e-05,0.0009648882429441258
7,0.01555859971718461,99.80392156862744,0.3841174722886553,89.60784319709329,9.524135262330098e-05,0.0009524135262330099
8,0.01278217657304862,99.90196078431373,0.42315963272954904,89.21568633434819,9.381533400219317e-05,0.0009381533400219318
9,0.009345664463791193,99.90196078431373,0.3468562099279142,91.0784314323874,9.221639627510075e-05,0.0009221639627510075
10,0.004958158850158547,100.0,0.3322638405304329,91.66666672650506,9.045084971874735e-05,0.0009045084971874736
11,0.007169162527219776,99.80392156862744,0.3339030072969549,91.8627451578776,8.852566213878945e-05,0.0008852566213878945
12,0.006953098844535941,99.80392156862744,0.34791391632136176,91.17647064807369,8.644843137107056e-05,0.0008644843137107056
13,0.012934761887471027,99.70588235294117,0.3634214970995398,90.39215692258348,8.422735529643442e-05,0.0008422735529643443
14,0.004264141286851144,100.0,0.32824999555653217,91.4705882951325,8.187119948743447e-05,0.0008187119948743448
15,0.0029861970275056127,100.0,0.3579992166336845,90.39215692258348,7.938926261462366e-05,0.0007938926261462366
16,0.001714327520983038,100.0,0.3184651390010235,91.66666672650506,7.679133974894982e-05,0.0007679133974894982
17,0.002968341696952634,99.90196078431373,0.3387451751559388,91.17647064807369,7.408768370508575e-05,0.0007408768370508576
18,0.0031465607530930463,99.90196078431373,0.32816526901488213,91.76470594219133,7.128896457825361e-05,0.0007128896457825362
19,0.0022384720680979535,99.90196078431373,0.3272116339089824,90.98039221670113,6.840622763423389e-05,0.0006840622763423389
20,0.009237776900979452,99.80392156862744,0.31130700970397274,92.05882343965418,6.545084971874736e-05,0.0006545084971874735
21,0.000989234565264162,100.0,0.30914589762687683,91.86274500828164,6.243449435824272e-05,0.0006243449435824271
22,0.008396967955152778,99.90196078431373,0.29217998794480865,92.74509809905408,5.9369065729286224e-05,0.0005936906572928622
23,0.001136861946068558,100.0,0.3147368930134119,92.45098045199525,5.626666167821521e-05,0.000562666616782152
24,0.0006263832252372203,100.0,0.2965861996599272,92.84313731474035,5.3139525976465657e-05,0.0005313952597646566
25,0.0005108097018034873,100.0,0.2958159202454137,92.94117653042662,4.999999999999998e-05,0.0004999999999999998
26,0.000727284422564302,100.0,0.2840695059766956,93.23529402788948,4.6860474023534314e-05,0.00046860474023534314
27,0.0005745931008063695,100.0,0.27940309632058236,93.72549025591682,4.3733338321784775e-05,0.00043733338321784774
28,0.000469415795341061,100.0,0.27243598722944073,93.62745089063458,4.063093427071375e-05,0.00040630934270713756
29,0.0005237178482097008,100.0,0.2739673156364291,93.62745089063458,3.756550564175724e-05,0.00037565505641757246
30,0.0004784406400194355,100.0,0.2611400358232797,93.43137245926202,3.454915028125263e-05,0.00034549150281252633
31,0.00033758820283372756,100.0,0.2655265910952699,93.82352932200712,3.1593772365766105e-05,0.00031593772365766105
32,0.0003012871043300074,100.0,0.26418785663212047,93.9215685376934,2.8711035421746357e-05,0.00028711035421746355
33,0.000989175893996349,100.0,0.2644408816216039,93.62745089063458,2.591231629491422e-05,0.0002591231629491422
34,0.00035630417839331807,100.0,0.26490751060785034,93.9215685376934,2.3208660251050148e-05,0.00023208660251050145
35,0.0004770832896396956,100.0,0.26316596964995065,94.01960790297565,2.061073738537634e-05,0.00020610737385376337
36,0.00033026127248555055,100.0,0.2637412920886395,93.431372608858,1.8128800512565503e-05,0.00018128800512565502
37,0.0003753814042783251,100.0,0.2642596892866434,93.72549025591682,1.5772644703565555e-05,0.00015772644703565555
38,0.00037832061461099954,100.0,0.26182598839787874,93.52941182454427,1.3551568628929426e-05,0.00013551568628929425
39,0.00029554308606676905,100.0,0.2701656509263843,93.431372608858,1.1474337861210536e-05,0.00011474337861210535
40,0.0003010939151578236,100.0,0.26818908458831264,93.33333324357575,9.549150281252626e-06,9.549150281252626e-05
41,0.00029404186717846303,100.0,0.2647457338431302,93.431372608858,7.783603724899252e-06,7.783603724899252e-05
42,0.0003171906756310194,100.0,0.25961863275836494,93.72549025591682,6.184665997806817e-06,6.184665997806817e-05
43,0.0002905847981809547,100.0,0.26220651333238565,93.431372608858,4.75864737669903e-06,4.7586473766990294e-05
44,0.0003184912253773826,100.0,0.26127862643961813,93.72549010632085,3.5111757055874303e-06,3.5111757055874305e-05
45,0.00036506395440037345,100.0,0.25909570981474483,93.92156868728937,2.4471741852423216e-06,2.4471741852423218e-05
46,0.00023431894791714264,100.0,0.264058185617129,93.13725496179917,1.5708419435684504e-06,1.5708419435684507e-05
47,0.0003076062479522079,100.0,0.2612188563042996,93.92156868728937,8.856374635655631e-07,8.856374635655634e-06
48,0.00027369658157969004,100.0,0.263176753357345,93.52941182454427,3.942649342761114e-07,3.942649342761115e-06
49,0.00024385382113156513,100.0,0.2625795700970818,93.62745104023054,9.866357858642197e-08,9.866357858642198e-07
50,0.0002896145276049627,100.0,0.2649152907670713,93.62745104023054,0.0,0.0
