best_val_acc,test_loss,test_acc,train_time,checkpoint_path,confusion_matrix_npy,confusion_matrix_png,experiment_name,model,pretrained,attention,epochs,batch_size,backbone_lr,head_lr,weight_decay,params
93.92156862745098,0.38358853710133745,90.5675719629208,288.43348240852356,/root/autodl-tmp/flower102_task1/outputs/checkpoints/hparam_resnet18_lr1_epochs50/best.pt,/root/autodl-tmp/flower102_task1/outputs/figures/hparam_resnet18_lr1_epochs50/confusion_matrix.npy,/root/autodl-tmp/flower102_task1/outputs/figures/hparam_resnet18_lr1_epochs50/confusion_matrix.png,hparam_resnet18_lr1_epochs50,resnet18,True,none,50,64,0.0001,0.001,0.0001,11228838
