epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,4.473468137254902,9.411764668483361,4.61979933907004,0.9803921568627451,9.972609476841367e-05,0.0009972609476841367
2,3.596575325610591,61.96078431372549,3.7064917442845364,48.333333333333336,9.890738003669029e-05,0.0009890738003669028
3,2.8226664842343796,77.05882323021983,2.5273503911261463,67.54901945824717,9.755282581475769e-05,0.0009755282581475768
4,2.0396696768554987,83.82352911257276,1.853066928246442,73.62745068120022,9.567727288213003e-05,0.0009567727288213003
5,1.3319824667537914,89.60784283806296,1.3183690071105958,80.5882349949257,9.330127018922194e-05,0.0009330127018922195
6,0.7621079094269696,93.13725475236481,0.9374213961993947,85.29411734786689,9.045084971874738e-05,0.0009045084971874739
7,0.3722353397631178,98.23529381845512,0.7393631794873405,88.33333333333333,8.715724127386972e-05,0.0008715724127386972
8,0.17131325234385097,99.41176470588235,0.589108759281682,89.01960769354129,8.345653031794292e-05,0.0008345653031794292
9,0.07480784948257839,99.70588235294117,0.5203073065654904,89.90196078431373,7.938926261462366e-05,0.0007938926261462366
10,0.03882499963921659,99.80392156862744,0.46008730916415946,90.09803906609031,7.500000000000001e-05,0.00075
11,0.022837126353646025,99.90196078431373,0.40713825751753413,90.88235294117646,7.033683215379003e-05,0.0007033683215379003
12,0.01680380013205257,99.90196078431373,0.3969770451971129,91.764705583161,6.545084971874738e-05,0.0006545084971874739
13,0.011048133207448557,100.0,0.3772328586554995,91.66666666666667,6.039558454088797e-05,0.0006039558454088797
14,0.009558613371907497,100.0,0.35431969037242966,92.25490196078431,5.522642316338269e-05,0.0005522642316338269
15,0.007500799025828932,100.0,0.34717649192202327,91.6666665170707,5.000000000000002e-05,0.0005000000000000002
16,0.0074196893667035245,100.0,0.3432908218865301,92.1568624459061,4.4773576836617344e-05,0.0004477357683661734
17,0.005619511767929675,100.0,0.33680953482786813,92.1568624459061,3.9604415459112035e-05,0.00039604415459112036
18,0.0050345602052688015,100.0,0.3407151953262441,91.96078416412952,3.4549150281252636e-05,0.0003454915028125264
19,0.0051861080505392135,100.0,0.33562994260413975,92.64705852433747,2.966316784621e-05,0.00029663167846210003
20,0.004918596088228856,100.0,0.33620457508984736,91.96078416412952,2.5000000000000015e-05,0.00025000000000000017
21,0.0045406881546346,100.0,0.33086807675221386,91.86274494844325,2.0610737385376352e-05,0.00020610737385376354
22,0.0036755995377532992,100.0,0.33057055163617227,92.15686259550206,1.654346968205711e-05,0.00016543469682057108
23,0.0038321996345093436,100.0,0.32861484815092645,92.25490181118835,1.2842758726130304e-05,0.00012842758726130303
24,0.003756087550016887,100.0,0.323106738282185,92.45098009296493,9.549150281252636e-06,9.549150281252637e-05
25,0.003223098488524556,100.0,0.3234131371273714,92.35294102687462,6.698729810778068e-06,6.698729810778068e-05
26,0.003613993118279705,100.0,0.3222749282916387,92.25490181118835,4.322727117869953e-06,4.322727117869953e-05
27,0.0034330192788997117,100.0,0.3218923127534343,92.05882337981579,2.447174185242324e-06,2.447174185242324e-05
28,0.003931476661533702,100.0,0.3234674679882386,92.25490181118835,1.092619963309716e-06,1.092619963309716e-05
29,0.00362386528731269,100.0,0.32229289500152364,92.05882337981579,2.7390523158633003e-07,2.7390523158633003e-06
30,0.0037420431818520907,100.0,0.32374652513101987,92.05882337981579,0.0,0.0
