best_val_acc,test_loss,test_acc,train_time,checkpoint_path,confusion_matrix_npy,confusion_matrix_png,experiment_name,model,pretrained,attention,epochs,batch_size,backbone_lr,head_lr,weight_decay,params
92.64705852433747,0.4528761006001753,88.68108635550496,178.3393383026123,/root/autodl-tmp/flower102_task1/outputs/checkpoints/attention_cbam_resnet18/best.pt,/root/autodl-tmp/flower102_task1/outputs/figures/attention_cbam_resnet18/confusion_matrix.npy,/root/autodl-tmp/flower102_task1/outputs/figures/attention_cbam_resnet18/confusion_matrix.png,attention_cbam_resnet18,resnet18,True,cbam,30,64,0.0001,0.001,0.0001,11272750
