epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,4.473468137254902,9.411764668483361,4.61979933907004,0.9803921568627451,9.990133642141359e-05,0.0009990133642141358
2,3.596103329752006,61.96078431372549,3.705008709664438,48.333333333333336,9.96057350657239e-05,0.000996057350657239
3,2.8192804645089544,77.1568624459061,2.519620705585854,67.54901960784314,9.911436253643444e-05,0.0009911436253643444
4,2.029258336272894,83.62745068120022,1.8382297296150059,73.92156832825904,9.842915805643155e-05,0.0009842915805643156
5,1.3108146695529714,89.70588205374924,1.2940677109886618,80.78431342629825,9.755282581475769e-05,0.0009755282581475769
6,0.733115574425342,93.43137224982766,0.9118104193724837,85.39215656355316,9.648882429441257e-05,0.0009648882429441258
7,0.3459935729410134,98.03921538708256,0.7178459955196754,88.33333303414139,9.524135262330098e-05,0.0009524135262330099
8,0.15226076721560722,99.50980392156863,0.569065635695177,89.70588220334521,9.381533400219317e-05,0.0009381533400219318
9,0.06482761982901424,99.60784283806296,0.511594591070624,89.01960784313725,9.221639627510075e-05,0.0009221639627510075
10,0.034939962121493674,99.70588235294117,0.4559390629039091,89.80392141903148,9.045084971874735e-05,0.0009045084971874736
11,0.019214788353180183,99.90196078431373,0.394545112287297,90.98039215686275,8.852566213878945e-05,0.0008852566213878945
12,0.014440543277590883,99.90196078431373,0.3851185040731056,91.764705583161,8.644843137107056e-05,0.0008644843137107056
13,0.009024400108804306,100.0,0.36667888170363855,91.07843107335708,8.422735529643442e-05,0.0008422735529643443
14,0.007658927568106675,100.0,0.34074782255817865,92.15686274509804,8.187119948743447e-05,0.0008187119948743448
15,0.0056793046914333225,100.0,0.3309697124303556,91.76470573275697,7.938926261462366e-05,0.0007938926261462366
16,0.005560237759103377,100.0,0.32691841517008985,92.1568624459061,7.679133974894982e-05,0.0007679133974894982
17,0.003976539766196819,100.0,0.3201980627634946,92.25490166159237,7.408768370508575e-05,0.0007408768370508576
18,0.003554212700977337,100.0,0.330519790392296,92.05882323021983,7.128896457825361e-05,0.0007128896457825362
19,0.003657739772917885,100.0,0.32157765387320053,92.84313695571002,6.840622763423389e-05,0.0006840622763423389
20,0.003927105210502358,100.0,0.31825427944753687,92.84313725490196,6.545084971874736e-05,0.0006545084971874735
21,0.0027379187883115282,100.0,0.31796228949930155,92.25490181118835,6.243449435824272e-05,0.0006243449435824271
22,0.002858909090761753,100.0,0.31532660740263324,92.74509774002374,5.9369065729286224e-05,0.0005936906572928622
23,0.0024950677264189603,100.0,0.31378196483733606,92.64705867393344,5.626666167821521e-05,0.000562666616782152
24,0.0022525145754437237,100.0,0.3052616372412326,92.64705867393344,5.3139525976465657e-05,0.0005313952597646566
25,0.0017529718970478165,100.0,0.30483435006702647,92.5490193086512,4.999999999999998e-05,0.0004999999999999998
26,0.001933634982846093,100.0,0.303220387708907,92.5490193086512,4.6860474023534314e-05,0.00046860474023534314
27,0.001763558737458844,100.0,0.301201728570695,92.64705852433747,4.3733338321784775e-05,0.00043733338321784774
28,0.002439223667241487,100.0,0.3039135733655855,92.74509788961971,4.063093427071375e-05,0.00040630934270713756
29,0.0018534559861519465,100.0,0.2994187735459384,92.64705867393344,3.756550564175724e-05,0.00037565505641757246
30,0.0018576998327511783,100.0,0.3010553895842795,92.84313725490196,3.454915028125263e-05,0.00034549150281252633
31,0.0014844694549181298,100.0,0.2966837835078146,92.74509788961971,3.1593772365766105e-05,0.00031593772365766105
32,0.0014202190398731652,100.0,0.29619325165655097,93.03921538708256,2.8711035421746357e-05,0.00028711035421746355
33,0.0014070788991874925,100.0,0.2987025414611779,93.03921538708256,2.591231629491422e-05,0.0002591231629491422
34,0.001232150489893541,100.0,0.2984027855536517,93.03921538708256,2.3208660251050148e-05,0.00023208660251050145
35,0.0012618061342258371,100.0,0.29476454211216346,92.94117632099227,2.061073738537634e-05,0.00020610737385376337
36,0.0013571674919541123,100.0,0.293939117064663,92.74509788961971,1.8128800512565503e-05,0.00018128800512565502
37,0.0012021654938329377,100.0,0.2934677060328278,92.64705867393344,1.5772644703565555e-05,0.00015772644703565555
38,0.0013166121403485828,100.0,0.2932930503990136,92.74509788961971,1.3551568628929426e-05,0.00013551568628929425
39,0.0012357046782020846,100.0,0.2925226036824432,92.74509788961971,1.1474337861210536e-05,0.00011474337861210535
40,0.0012611531730120382,100.0,0.2921504420392654,92.84313710530598,9.549150281252626e-06,9.549150281252626e-05
41,0.0013519111778769715,100.0,0.2948913109653136,92.45098039215686,7.783603724899252e-06,7.783603724899252e-05
42,0.0012292895838161748,100.0,0.2947396014250961,92.5490193086512,6.184665997806817e-06,6.184665997806817e-05
43,0.001160275701013412,100.0,0.29555648875002766,92.84313695571002,4.75864737669903e-06,4.7586473766990294e-05
44,0.001225510645913435,100.0,0.2932865907164181,92.9411761713963,3.5111757055874303e-06,3.5111757055874305e-05
45,0.001325746259067719,100.0,0.2907919048678641,92.94117632099227,2.4471741852423216e-06,2.4471741852423218e-05
46,0.0012152650779314047,100.0,0.2933987862923566,92.74509803921569,1.5708419435684504e-06,1.5708419435684507e-05
47,0.001121288189646222,100.0,0.29368029371196147,92.84313695571002,8.856374635655631e-07,8.856374635655634e-06
48,0.0013283567124174214,100.0,0.29321434287463916,92.84313695571002,3.942649342761114e-07,3.942649342761115e-06
49,0.0012983372412147182,100.0,0.2928082696363038,92.84313695571002,9.866357858642197e-08,9.866357858642198e-07
50,0.0012049484482108085,100.0,0.29314595460891724,92.84313710530598,0.0,0.0
