epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,4.921638043721517,0.7843137254901961,55.20913373161765,1.1764705882352942,0.0009997532801828658,0.0009997532801828658
2,4.314973962073233,3.3333333333333335,10.703816688761991,2.3529411764705883,0.0009990133642141358,0.0009990133642141358
3,4.170214370652741,4.019607843137255,5.150344277363198,5.686274509803922,0.00099778098230154,0.00099778098230154
4,3.9250426021276734,6.372549019607843,3.9512487102957334,7.1568627450980395,0.000996057350657239,0.000996057350657239
5,3.8666389035243616,5.490196077496398,6.582620701135373,7.745098054175283,0.0009938441702975688,0.0009938441702975688
6,3.8300690314349004,7.7450980382807115,3.85472962809544,9.901960788053625,0.0009911436253643444,0.0009911436253643444
7,3.7033538210625743,7.549019604103238,4.056252171011532,10.588235292247697,0.0009879583809693736,0.0009879583809693736
8,3.6300848250295603,8.823529411764707,4.79925991600635,8.235294116712083,0.0009842915805643154,0.0009842915805643154
9,3.598688345329434,9.705882356681077,4.354369057861029,12.35294117273069,0.0009801468428384714,0.0009801468428384714
10,3.5711196001838235,10.784313723620247,3.7718563322927436,8.92156862745098,0.0009755282581475767,0.0009755282581475767
11,3.4593735629437017,11.274509800181669,5.359786565631044,11.666666670406565,0.0009704403844771127,0.0009704403844771127
12,3.360978905359904,12.647058821659462,3.5834453526665184,12.352941176470589,0.0009648882429441257,0.0009648882429441257
13,3.398049269470514,12.254901964524214,3.458835496154486,14.11764705695358,0.0009588773128419905,0.0009588773128419905
14,3.312632599063948,16.176470584495394,5.118937177284091,11.372549019607844,0.0009524135262330098,0.0009524135262330098
15,3.2609465935650994,15.588235297857546,3.797911458856919,13.627450995351754,0.0009455032620941839,0.0009455032620941839
16,3.162062099868176,17.745098038280712,3.451357612422868,17.352941180210486,0.0009381533400219318,0.0009381533400219318
17,3.1089173578748515,19.411764698402553,3.5187547880060532,19.01960785809685,0.0009303710135019719,0.0009303710135019719
18,3.029468010921104,18.137254898220885,3.2369322524351234,18.92156862371108,0.0009221639627510076,0.0009221639627510076
