best_val_acc,test_loss,test_acc,train_time,checkpoint_path,confusion_matrix_npy,confusion_matrix_png,experiment_name,model,pretrained,attention,epochs,batch_size,backbone_lr,head_lr,weight_decay,params
92.84313725490196,0.432508632814844,89.7869572288177,295.91270303726196,/root/autodl-tmp/flower102_task1/outputs/checkpoints/hparam_resnet18_lr2_epochs50/best.pt,/root/autodl-tmp/flower102_task1/outputs/figures/hparam_resnet18_lr2_epochs50/confusion_matrix.npy,/root/autodl-tmp/flower102_task1/outputs/figures/hparam_resnet18_lr2_epochs50/confusion_matrix.png,hparam_resnet18_lr2_epochs50,resnet18,True,none,50,64,5e-05,0.0005,0.0001,11228838
